ID;ULICA_ID;ULICA_NAZWA;NUMER_ADR;KOD_POCZTOWY;ETYKIETA_NAZWA_SKROCONA
75181;369;ul. gen. Stefana Grota-Roweckiego;100c;52-232;gen. Grota-Roweckiego 100c
75182;369;ul. gen. Stefana Grota-Roweckiego;100d;52-232;gen. Grota-Roweckiego 100d
16021;369;ul. gen. Stefana Grota-Roweckiego;101;52-232;gen. Grota-Roweckiego 101
11602;369;ul. gen. Stefana Grota-Roweckiego;102;52-232;gen. Grota-Roweckiego 102
29176;369;ul. gen. Stefana Grota-Roweckiego;103;52-232;gen. Grota-Roweckiego 103
21726;369;ul. gen. Stefana Grota-Roweckiego;105;52-232;gen. Grota-Roweckiego 105
57842;369;ul. gen. Stefana Grota-Roweckiego;109;52-232;gen. Grota-Roweckiego 109
38339;369;ul. gen. Stefana Grota-Roweckiego;110a;52-232;gen. Grota-Roweckiego 110a
10058;369;ul. gen. Stefana Grota-Roweckiego;110b;52-232;gen. Grota-Roweckiego 110b
45283;369;ul. gen. Stefana Grota-Roweckiego;110c;52-232;gen. Grota-Roweckiego 110c
44306;369;ul. gen. Stefana Grota-Roweckiego;110d;52-232;gen. Grota-Roweckiego 110d
35158;369;ul. gen. Stefana Grota-Roweckiego;110e;52-232;gen. Grota-Roweckiego 110e
52056;369;ul. gen. Stefana Grota-Roweckiego;110f;52-232;gen. Grota-Roweckiego 110f
13038;369;ul. gen. Stefana Grota-Roweckiego;111;52-232;gen. Grota-Roweckiego 111
5950;369;ul. gen. Stefana Grota-Roweckiego;112;52-232;gen. Grota-Roweckiego 112
272;369;ul. gen. Stefana Grota-Roweckiego;112a;52-232;gen. Grota-Roweckiego 112a
273;369;ul. gen. Stefana Grota-Roweckiego;112b;52-232;gen. Grota-Roweckiego 112b
274;369;ul. gen. Stefana Grota-Roweckiego;112c;52-232;gen. Grota-Roweckiego 112c
48815;369;ul. gen. Stefana Grota-Roweckiego;113;52-232;gen. Grota-Roweckiego 113
36655;369;ul. gen. Stefana Grota-Roweckiego;114;52-232;gen. Grota-Roweckiego 114
62909;369;ul. gen. Stefana Grota-Roweckiego;114a;52-232;gen. Grota-Roweckiego 114a
62929;369;ul. gen. Stefana Grota-Roweckiego;114b;52-232;gen. Grota-Roweckiego 114b
41820;369;ul. gen. Stefana Grota-Roweckiego;115;52-232;gen. Grota-Roweckiego 115
69128;369;ul. gen. Stefana Grota-Roweckiego;115a;52-232;gen. Grota-Roweckiego 115a
71012;369;ul. gen. Stefana Grota-Roweckiego;115b;52-232;gen. Grota-Roweckiego 115b
43670;369;ul. gen. Stefana Grota-Roweckiego;116;52-232;gen. Grota-Roweckiego 116
66880;369;ul. gen. Stefana Grota-Roweckiego;117;52-232;gen. Grota-Roweckiego 117
19482;369;ul. gen. Stefana Grota-Roweckiego;118;52-232;gen. Grota-Roweckiego 118
18858;369;ul. gen. Stefana Grota-Roweckiego;119;52-232;gen. Grota-Roweckiego 119
73272;369;ul. gen. Stefana Grota-Roweckiego;119a;52-232;gen. Grota-Roweckiego 119a
59328;369;ul. gen. Stefana Grota-Roweckiego;121;52-232;gen. Grota-Roweckiego 121
28592;369;ul. gen. Stefana Grota-Roweckiego;123;52-232;gen. Grota-Roweckiego 123
49045;369;ul. gen. Stefana Grota-Roweckiego;125;52-214;gen. Grota-Roweckiego 125
44398;369;ul. gen. Stefana Grota-Roweckiego;125a;52-214;gen. Grota-Roweckiego 125a
38351;369;ul. gen. Stefana Grota-Roweckiego;127;52-214;gen. Grota-Roweckiego 127
42841;369;ul. gen. Stefana Grota-Roweckiego;127a;52-214;gen. Grota-Roweckiego 127a
18688;369;ul. gen. Stefana Grota-Roweckiego;129;52-214;gen. Grota-Roweckiego 129
38982;369;ul. gen. Stefana Grota-Roweckiego;13;52-220;gen. Grota-Roweckiego 13
16792;369;ul. gen. Stefana Grota-Roweckiego;131;52-214;gen. Grota-Roweckiego 131
13133;369;ul. gen. Stefana Grota-Roweckiego;137;52-214;gen. Grota-Roweckiego 137
9539;369;ul. gen. Stefana Grota-Roweckiego;139;52-214;gen. Grota-Roweckiego 139
39064;369;ul. gen. Stefana Grota-Roweckiego;141;52-214;gen. Grota-Roweckiego 141
23090;369;ul. gen. Stefana Grota-Roweckiego;143;52-214;gen. Grota-Roweckiego 143
28780;369;ul. gen. Stefana Grota-Roweckiego;145;52-214;gen. Grota-Roweckiego 145
51739;369;ul. gen. Stefana Grota-Roweckiego;147;52-214;gen. Grota-Roweckiego 147
46846;369;ul. gen. Stefana Grota-Roweckiego;149;52-214;gen. Grota-Roweckiego 149
9612;369;ul. gen. Stefana Grota-Roweckiego;15;52-220;gen. Grota-Roweckiego 15
27390;369;ul. gen. Stefana Grota-Roweckiego;151;52-214;gen. Grota-Roweckiego 151
23131;369;ul. gen. Stefana Grota-Roweckiego;153;52-214;gen. Grota-Roweckiego 153
9818;369;ul. gen. Stefana Grota-Roweckiego;155;52-214;gen. Grota-Roweckiego 155
23509;369;ul. gen. Stefana Grota-Roweckiego;157;52-214;gen. Grota-Roweckiego 157
13279;369;ul. gen. Stefana Grota-Roweckiego;159;52-214;gen. Grota-Roweckiego 159
5171;369;ul. gen. Stefana Grota-Roweckiego;160;52-214;gen. Grota-Roweckiego 160
20119;369;ul. gen. Stefana Grota-Roweckiego;161;52-214;gen. Grota-Roweckiego 161
43496;369;ul. gen. Stefana Grota-Roweckiego;163;52-214;gen. Grota-Roweckiego 163
56692;369;ul. gen. Stefana Grota-Roweckiego;164;52-214;gen. Grota-Roweckiego 164
36997;369;ul. gen. Stefana Grota-Roweckiego;165;52-214;gen. Grota-Roweckiego 165
32371;369;ul. gen. Stefana Grota-Roweckiego;166;52-214;gen. Grota-Roweckiego 166
29329;369;ul. gen. Stefana Grota-Roweckiego;167;52-214;gen. Grota-Roweckiego 167
43847;369;ul. gen. Stefana Grota-Roweckiego;169;52-214;gen. Grota-Roweckiego 169
10784;369;ul. gen. Stefana Grota-Roweckiego;17;52-220;gen. Grota-Roweckiego 17
81772;369;ul. gen. Stefana Grota-Roweckiego;170;52-214;gen. Grota-Roweckiego 170
29890;369;ul. gen. Stefana Grota-Roweckiego;171;52-214;gen. Grota-Roweckiego 171
76058;369;ul. gen. Stefana Grota-Roweckiego;173;52-214;gen. Grota-Roweckiego 173
76059;369;ul. gen. Stefana Grota-Roweckiego;173a;52-214;gen. Grota-Roweckiego 173a
13401;369;ul. gen. Stefana Grota-Roweckiego;174;52-214;gen. Grota-Roweckiego 174
47784;369;ul. gen. Stefana Grota-Roweckiego;175;52-214;gen. Grota-Roweckiego 175
31952;369;ul. gen. Stefana Grota-Roweckiego;176;52-214;gen. Grota-Roweckiego 176
12457;369;ul. gen. Stefana Grota-Roweckiego;177;52-214;gen. Grota-Roweckiego 177
27459;369;ul. gen. Stefana Grota-Roweckiego;178;52-214;gen. Grota-Roweckiego 178
32487;369;ul. gen. Stefana Grota-Roweckiego;18;52-220;gen. Grota-Roweckiego 18
32154;369;ul. gen. Stefana Grota-Roweckiego;180;52-214;gen. Grota-Roweckiego 180
42531;369;ul. gen. Stefana Grota-Roweckiego;182;52-214;gen. Grota-Roweckiego 182
46487;369;ul. gen. Stefana Grota-Roweckiego;183-181;52-214;gen. Grota-Roweckiego 183-181
9953;369;ul. gen. Stefana Grota-Roweckiego;184;52-214;gen. Grota-Roweckiego 184
54476;369;ul. gen. Stefana Grota-Roweckiego;185;52-214;gen. Grota-Roweckiego 185
5604;369;ul. gen. Stefana Grota-Roweckiego;187;52-214;gen. Grota-Roweckiego 187
1930;369;ul. gen. Stefana Grota-Roweckiego;187a;52-214;gen. Grota-Roweckiego 187a
16168;369;ul. gen. Stefana Grota-Roweckiego;189;52-214;gen. Grota-Roweckiego 189
34191;369;ul. gen. Stefana Grota-Roweckiego;19;52-219;gen. Grota-Roweckiego 19
31494;369;ul. gen. Stefana Grota-Roweckiego;190;52-214;gen. Grota-Roweckiego 190
11817;369;ul. gen. Stefana Grota-Roweckiego;191;52-214;gen. Grota-Roweckiego 191
84152;369;ul. gen. Stefana Grota-Roweckiego;191a;52-214;gen. Grota-Roweckiego 191a
58603;369;ul. gen. Stefana Grota-Roweckiego;193;52-214;gen. Grota-Roweckiego 193
44983;369;ul. gen. Stefana Grota-Roweckiego;195;52-214;gen. Grota-Roweckiego 195
27749;369;ul. gen. Stefana Grota-Roweckiego;197;52-214;gen. Grota-Roweckiego 197
32239;369;ul. gen. Stefana Grota-Roweckiego;199;52-214;gen. Grota-Roweckiego 199
14955;369;ul. gen. Stefana Grota-Roweckiego;2;52-220;gen. Grota-Roweckiego 2
50509;369;ul. gen. Stefana Grota-Roweckiego;20;52-219;gen. Grota-Roweckiego 20
37842;369;ul. gen. Stefana Grota-Roweckiego;203;52-214;gen. Grota-Roweckiego 203
18938;369;ul. gen. Stefana Grota-Roweckiego;205;52-214;gen. Grota-Roweckiego 205
3777;369;ul. gen. Stefana Grota-Roweckiego;207;52-214;gen. Grota-Roweckiego 207
24949;369;ul. gen. Stefana Grota-Roweckiego;209;52-214;gen. Grota-Roweckiego 209
22699;369;ul. gen. Stefana Grota-Roweckiego;21;52-219;gen. Grota-Roweckiego 21
26588;369;ul. gen. Stefana Grota-Roweckiego;22;52-219;gen. Grota-Roweckiego 22
56329;369;ul. gen. Stefana Grota-Roweckiego;22a;52-219;gen. Grota-Roweckiego 22a
12741;369;ul. gen. Stefana Grota-Roweckiego;23;52-219;gen. Grota-Roweckiego 23
51010;369;ul. gen. Stefana Grota-Roweckiego;24;52-219;gen. Grota-Roweckiego 24
21808;369;ul. gen. Stefana Grota-Roweckiego;25;52-219;gen. Grota-Roweckiego 25
13861;369;ul. gen. Stefana Grota-Roweckiego;26;52-219;gen. Grota-Roweckiego 26
58828;369;ul. gen. Stefana Grota-Roweckiego;27;52-219;gen. Grota-Roweckiego 27
22813;369;ul. gen. Stefana Grota-Roweckiego;27a;52-219;gen. Grota-Roweckiego 27a
55399;369;ul. gen. Stefana Grota-Roweckiego;28;52-219;gen. Grota-Roweckiego 28
36514;369;ul. gen. Stefana Grota-Roweckiego;29;52-219;gen. Grota-Roweckiego 29
4924;369;ul. gen. Stefana Grota-Roweckiego;2b;52-220;gen. Grota-Roweckiego 2b
31852;369;ul. gen. Stefana Grota-Roweckiego;30;52-219;gen. Grota-Roweckiego 30
34850;369;ul. gen. Stefana Grota-Roweckiego;31;52-219;gen. Grota-Roweckiego 31
17873;369;ul. gen. Stefana Grota-Roweckiego;32;52-219;gen. Grota-Roweckiego 32
23170;369;ul. gen. Stefana Grota-Roweckiego;33;52-219;gen. Grota-Roweckiego 33
4408;369;ul. gen. Stefana Grota-Roweckiego;33a;52-219;gen. Grota-Roweckiego 33a
20417;369;ul. gen. Stefana Grota-Roweckiego;34;52-219;gen. Grota-Roweckiego 34
30800;369;ul. gen. Stefana Grota-Roweckiego;34a;52-219;gen. Grota-Roweckiego 34a
50773;369;ul. gen. Stefana Grota-Roweckiego;34b;52-219;gen. Grota-Roweckiego 34b
7923;369;ul. gen. Stefana Grota-Roweckiego;35;52-219;gen. Grota-Roweckiego 35
50401;369;ul. gen. Stefana Grota-Roweckiego;36;52-219;gen. Grota-Roweckiego 36
63651;369;ul. gen. Stefana Grota-Roweckiego;36a;52-219;gen. Grota-Roweckiego 36a
45276;369;ul. gen. Stefana Grota-Roweckiego;37;52-219;gen. Grota-Roweckiego 37
47475;369;ul. gen. Stefana Grota-Roweckiego;39;52-219;gen. Grota-Roweckiego 39
10026;369;ul. gen. Stefana Grota-Roweckiego;4;52-220;gen. Grota-Roweckiego 4
50542;369;ul. gen. Stefana Grota-Roweckiego;41;52-219;gen. Grota-Roweckiego 41
39346;369;ul. gen. Stefana Grota-Roweckiego;43;52-218;gen. Grota-Roweckiego 43
52777;369;ul. gen. Stefana Grota-Roweckiego;45;52-218;gen. Grota-Roweckiego 45
19215;369;ul. gen. Stefana Grota-Roweckiego;47;52-218;gen. Grota-Roweckiego 47
17660;369;ul. gen. Stefana Grota-Roweckiego;49;52-218;gen. Grota-Roweckiego 49
21120;369;ul. gen. Stefana Grota-Roweckiego;51;52-218;gen. Grota-Roweckiego 51
12282;369;ul. gen. Stefana Grota-Roweckiego;53;52-218;gen. Grota-Roweckiego 53
22954;369;ul. gen. Stefana Grota-Roweckiego;55;52-218;gen. Grota-Roweckiego 55
51792;369;ul. gen. Stefana Grota-Roweckiego;57;52-218;gen. Grota-Roweckiego 57
24433;369;ul. gen. Stefana Grota-Roweckiego;57a;52-218;gen. Grota-Roweckiego 57a
40060;369;ul. gen. Stefana Grota-Roweckiego;59;52-218;gen. Grota-Roweckiego 59
1078;369;ul. gen. Stefana Grota-Roweckiego;59a;52-218;gen. Grota-Roweckiego 59a
17931;369;ul. gen. Stefana Grota-Roweckiego;6;52-220;gen. Grota-Roweckiego 6
20893;369;ul. gen. Stefana Grota-Roweckiego;61;52-218;gen. Grota-Roweckiego 61
11143;369;ul. gen. Stefana Grota-Roweckiego;63;52-218;gen. Grota-Roweckiego 63
10851;369;ul. gen. Stefana Grota-Roweckiego;65;52-218;gen. Grota-Roweckiego 65
11536;369;ul. gen. Stefana Grota-Roweckiego;67;52-218;gen. Grota-Roweckiego 67
11700;369;ul. gen. Stefana Grota-Roweckiego;69;52-218;gen. Grota-Roweckiego 69
29858;369;ul. gen. Stefana Grota-Roweckiego;71;52-218;gen. Grota-Roweckiego 71
33599;369;ul. gen. Stefana Grota-Roweckiego;71a;52-218;gen. Grota-Roweckiego 71a
9828;369;ul. gen. Stefana Grota-Roweckiego;71b;52-218;gen. Grota-Roweckiego 71b
12017;369;ul. gen. Stefana Grota-Roweckiego;73;52-232;gen. Grota-Roweckiego 73
39923;369;ul. gen. Stefana Grota-Roweckiego;75-77;52-232;gen. Grota-Roweckiego 75-77
74210;369;ul. gen. Stefana Grota-Roweckiego;76;52-218;gen. Grota-Roweckiego 76
9077;369;ul. gen. Stefana Grota-Roweckiego;78;52-232;gen. Grota-Roweckiego 78
112312;369;ul. gen. Stefana Grota-Roweckiego;78a;52-232;gen. Grota-Roweckiego 78a
112313;369;ul. gen. Stefana Grota-Roweckiego;78b;52-232;gen. Grota-Roweckiego 78b
112314;369;ul. gen. Stefana Grota-Roweckiego;78c;52-232;gen. Grota-Roweckiego 78c
112315;369;ul. gen. Stefana Grota-Roweckiego;78d;52-232;gen. Grota-Roweckiego 78d
112316;369;ul. gen. Stefana Grota-Roweckiego;78e;52-232;gen. Grota-Roweckiego 78e
112317;369;ul. gen. Stefana Grota-Roweckiego;78f;52-232;gen. Grota-Roweckiego 78f
41358;369;ul. gen. Stefana Grota-Roweckiego;79;52-232;gen. Grota-Roweckiego 79
1718;369;ul. gen. Stefana Grota-Roweckiego;8;52-220;gen. Grota-Roweckiego 8
21891;369;ul. gen. Stefana Grota-Roweckiego;80;52-232;gen. Grota-Roweckiego 80
31976;369;ul. gen. Stefana Grota-Roweckiego;81;52-232;gen. Grota-Roweckiego 81
2147;369;ul. gen. Stefana Grota-Roweckiego;81a;52-232;gen. Grota-Roweckiego 81a
102712;369;ul. gen. Stefana Grota-Roweckiego;81b;52-232;gen. Grota-Roweckiego 81b
102732;369;ul. gen. Stefana Grota-Roweckiego;81c;52-232;gen. Grota-Roweckiego 81c
102752;369;ul. gen. Stefana Grota-Roweckiego;81d;52-232;gen. Grota-Roweckiego 81d
42172;369;ul. gen. Stefana Grota-Roweckiego;82;52-232;gen. Grota-Roweckiego 82
33976;369;ul. gen. Stefana Grota-Roweckiego;83;52-232;gen. Grota-Roweckiego 83
7803;369;ul. gen. Stefana Grota-Roweckiego;84;52-232;gen. Grota-Roweckiego 84
62068;369;ul. gen. Stefana Grota-Roweckiego;85;52-232;gen. Grota-Roweckiego 85
89692;369;ul. gen. Stefana Grota-Roweckiego;85a;52-232;gen. Grota-Roweckiego 85a
89712;369;ul. gen. Stefana Grota-Roweckiego;85b;52-232;gen. Grota-Roweckiego 85b
89732;369;ul. gen. Stefana Grota-Roweckiego;85c;52-232;gen. Grota-Roweckiego 85c
89752;369;ul. gen. Stefana Grota-Roweckiego;85d;52-232;gen. Grota-Roweckiego 85d
89772;369;ul. gen. Stefana Grota-Roweckiego;85e;52-232;gen. Grota-Roweckiego 85e
58880;369;ul. gen. Stefana Grota-Roweckiego;86;52-232;gen. Grota-Roweckiego 86
99152;369;ul. gen. Stefana Grota-Roweckiego;87;52-232;gen. Grota-Roweckiego 87
99153;369;ul. gen. Stefana Grota-Roweckiego;87a;52-232;gen. Grota-Roweckiego 87a
99172;369;ul. gen. Stefana Grota-Roweckiego;87b;52-232;gen. Grota-Roweckiego 87b
99192;369;ul. gen. Stefana Grota-Roweckiego;87c;52-232;gen. Grota-Roweckiego 87c
99212;369;ul. gen. Stefana Grota-Roweckiego;87d;52-232;gen. Grota-Roweckiego 87d
99213;369;ul. gen. Stefana Grota-Roweckiego;87e;52-232;gen. Grota-Roweckiego 87e
99232;369;ul. gen. Stefana Grota-Roweckiego;87f;52-232;gen. Grota-Roweckiego 87f
99233;369;ul. gen. Stefana Grota-Roweckiego;87g;52-232;gen. Grota-Roweckiego 87g
26364;369;ul. gen. Stefana Grota-Roweckiego;88;52-232;gen. Grota-Roweckiego 88
40488;369;ul. gen. Stefana Grota-Roweckiego;88a;52-232;gen. Grota-Roweckiego 88a
32474;369;ul. gen. Stefana Grota-Roweckiego;89;52-232;gen. Grota-Roweckiego 89
33623;369;ul. gen. Stefana Grota-Roweckiego;90;52-232;gen. Grota-Roweckiego 90
52628;369;ul. gen. Stefana Grota-Roweckiego;91;52-232;gen. Grota-Roweckiego 91
29196;369;ul. gen. Stefana Grota-Roweckiego;92;52-232;gen. Grota-Roweckiego 92
29408;369;ul. gen. Stefana Grota-Roweckiego;93-95;52-232;gen. Grota-Roweckiego 93-95
13874;369;ul. gen. Stefana Grota-Roweckiego;94;52-232;gen. Grota-Roweckiego 94
22799;369;ul. gen. Stefana Grota-Roweckiego;96;52-232;gen. Grota-Roweckiego 96
46164;369;ul. gen. Stefana Grota-Roweckiego;96a;52-232;gen. Grota-Roweckiego 96a
25494;369;ul. gen. Stefana Grota-Roweckiego;98;52-232;gen. Grota-Roweckiego 98
10880;1491;ul. gen. Stanisława Grzmota-Skotnickiego;1;52-203;gen. Grzmota-Skotnickiego 1
36823;1491;ul. gen. Stanisława Grzmota-Skotnickiego;10;52-203;gen. Grzmota-Skotnickiego 10
32554;1491;ul. gen. Stanisława Grzmota-Skotnickiego;12;52-203;gen. Grzmota-Skotnickiego 12
30710;1491;ul. gen. Stanisława Grzmota-Skotnickiego;14;52-203;gen. Grzmota-Skotnickiego 14
20064;1491;ul. gen. Stanisława Grzmota-Skotnickiego;2;52-203;gen. Grzmota-Skotnickiego 2
55948;1491;ul. gen. Stanisława Grzmota-Skotnickiego;3;52-203;gen. Grzmota-Skotnickiego 3
10897;1491;ul. gen. Stanisława Grzmota-Skotnickiego;4;52-203;gen. Grzmota-Skotnickiego 4
55540;1491;ul. gen. Stanisława Grzmota-Skotnickiego;5;52-203;gen. Grzmota-Skotnickiego 5
14580;1491;ul. gen. Stanisława Grzmota-Skotnickiego;6;52-203;gen. Grzmota-Skotnickiego 6
50732;1491;ul. gen. Stanisława Grzmota-Skotnickiego;7;52-203;gen. Grzmota-Skotnickiego 7
7321;1491;ul. gen. Stanisława Grzmota-Skotnickiego;8;52-203;gen. Grzmota-Skotnickiego 8
54560;1491;ul. gen. Stanisława Grzmota-Skotnickiego;9;52-203;gen. Grzmota-Skotnickiego 9
13553;1417;ul. gen. Józefa Haukego-Bosaka;1;50-447;gen. Haukego-Bosaka 1
27743;1417;ul. gen. Józefa Haukego-Bosaka;10;50-447;gen. Haukego-Bosaka 10
22839;1417;ul. gen. Józefa Haukego-Bosaka;11;50-447;gen. Haukego-Bosaka 11
24977;1417;ul. gen. Józefa Haukego-Bosaka;12;50-447;gen. Haukego-Bosaka 12
37475;1417;ul. gen. Józefa Haukego-Bosaka;13;50-447;gen. Haukego-Bosaka 13
11426;1417;ul. gen. Józefa Haukego-Bosaka;14;50-447;gen. Haukego-Bosaka 14
32359;1417;ul. gen. Józefa Haukego-Bosaka;15;50-447;gen. Haukego-Bosaka 15
10604;1417;ul. gen. Józefa Haukego-Bosaka;17;50-447;gen. Haukego-Bosaka 17
110652;1417;ul. gen. Józefa Haukego-Bosaka;18;50-447;gen. Haukego-Bosaka 18
56126;1417;ul. gen. Józefa Haukego-Bosaka;2;50-447;gen. Haukego-Bosaka 2
110672;1417;ul. gen. Józefa Haukego-Bosaka;20;50-447;gen. Haukego-Bosaka 20
5783;1417;ul. gen. Józefa Haukego-Bosaka;21;50-447;gen. Haukego-Bosaka 21
25067;1417;ul. gen. Józefa Haukego-Bosaka;22;50-447;gen. Haukego-Bosaka 22
54980;1417;ul. gen. Józefa Haukego-Bosaka;24;50-447;gen. Haukego-Bosaka 24
12078;1417;ul. gen. Józefa Haukego-Bosaka;25;50-447;gen. Haukego-Bosaka 25
25008;1417;ul. gen. Józefa Haukego-Bosaka;25a;50-447;gen. Haukego-Bosaka 25a
44415;1417;ul. gen. Józefa Haukego-Bosaka;25b;50-447;gen. Haukego-Bosaka 25b
21935;1417;ul. gen. Józefa Haukego-Bosaka;26;50-447;gen. Haukego-Bosaka 26
50484;1417;ul. gen. Józefa Haukego-Bosaka;27;50-447;gen. Haukego-Bosaka 27
6255;1417;ul. gen. Józefa Haukego-Bosaka;28;50-447;gen. Haukego-Bosaka 28
45990;1417;ul. gen. Józefa Haukego-Bosaka;29;50-447;gen. Haukego-Bosaka 29
14867;1417;ul. gen. Józefa Haukego-Bosaka;3;50-447;gen. Haukego-Bosaka 3
13529;1417;ul. gen. Józefa Haukego-Bosaka;31;50-447;gen. Haukego-Bosaka 31
52229;1417;ul. gen. Józefa Haukego-Bosaka;33-37;50-447;gen. Haukego-Bosaka 33-37
23611;1417;ul. gen. Józefa Haukego-Bosaka;4;50-447;gen. Haukego-Bosaka 4
53104;1417;ul. gen. Józefa Haukego-Bosaka;5;50-447;gen. Haukego-Bosaka 5
20646;1417;ul. gen. Józefa Haukego-Bosaka;6;50-447;gen. Haukego-Bosaka 6
58807;1417;ul. gen. Józefa Haukego-Bosaka;7;50-447;gen. Haukego-Bosaka 7
31105;1417;ul. gen. Józefa Haukego-Bosaka;8;50-447;gen. Haukego-Bosaka 8
41886;1417;ul. gen. Józefa Haukego-Bosaka;9;50-447;gen. Haukego-Bosaka 9
34187;1417;ul. gen. Józefa Haukego-Bosaka;9a;50-447;gen. Haukego-Bosaka 9a
28550;1417;ul. gen. Józefa Haukego-Bosaka;9b;50-447;gen. Haukego-Bosaka 9b
2696;1417;ul. gen. Józefa Haukego-Bosaka;9c;50-447;gen. Haukego-Bosaka 9c
28358;339;ul. gen. Franciszka Kleeberga;1;52-208;gen. Kleeberga 1
21831;339;ul. gen. Franciszka Kleeberga;10;52-208;gen. Kleeberga 10
41969;339;ul. gen. Franciszka Kleeberga;11;52-208;gen. Kleeberga 11
19270;339;ul. gen. Franciszka Kleeberga;12;52-208;gen. Kleeberga 12
32944;339;ul. gen. Franciszka Kleeberga;2;52-208;gen. Kleeberga 2
31475;339;ul. gen. Franciszka Kleeberga;3;52-208;gen. Kleeberga 3
46132;339;ul. gen. Franciszka Kleeberga;4;52-208;gen. Kleeberga 4
58438;339;ul. gen. Franciszka Kleeberga;5;52-208;gen. Kleeberga 5
35572;339;ul. gen. Franciszka Kleeberga;6;52-208;gen. Kleeberga 6
36096;339;ul. gen. Franciszka Kleeberga;7;52-208;gen. Kleeberga 7
7234;339;ul. gen. Franciszka Kleeberga;8;52-208;gen. Kleeberga 8
11934;339;ul. gen. Franciszka Kleeberga;9;52-208;gen. Kleeberga 9
50793;308;ul. gen. Karola Kniaziewicza;1;50-454;gen. Kniaziewicza 1
23050;308;ul. gen. Karola Kniaziewicza;11;50-454;gen. Kniaziewicza 11
12246;308;ul. gen. Karola Kniaziewicza;12;50-454;gen. Kniaziewicza 12
46428;308;ul. gen. Karola Kniaziewicza;13;50-454;gen. Kniaziewicza 13
21696;308;ul. gen. Karola Kniaziewicza;14;50-454;gen. Kniaziewicza 14
20724;308;ul. gen. Karola Kniaziewicza;15;50-454;gen. Kniaziewicza 15
21043;308;ul. gen. Karola Kniaziewicza;15a;50-454;gen. Kniaziewicza 15a
27039;308;ul. gen. Karola Kniaziewicza;16;50-455;gen. Kniaziewicza 16
63011;308;ul. gen. Karola Kniaziewicza;16a;50-455;gen. Kniaziewicza 16a
63012;308;ul. gen. Karola Kniaziewicza;16b;50-455;gen. Kniaziewicza 16b
49066;308;ul. gen. Karola Kniaziewicza;17;50-455;gen. Kniaziewicza 17
3346;308;ul. gen. Karola Kniaziewicza;17a;50-455;gen. Kniaziewicza 17a
59461;308;ul. gen. Karola Kniaziewicza;18;50-455;gen. Kniaziewicza 18
47215;308;ul. gen. Karola Kniaziewicza;19;50-455;gen. Kniaziewicza 19
8452;308;ul. gen. Karola Kniaziewicza;20;50-455;gen. Kniaziewicza 20
22812;308;ul. gen. Karola Kniaziewicza;21;50-455;gen. Kniaziewicza 21
35103;308;ul. gen. Karola Kniaziewicza;21a;50-455;gen. Kniaziewicza 21a
45568;308;ul. gen. Karola Kniaziewicza;21c;50-455;gen. Kniaziewicza 21c
34077;308;ul. gen. Karola Kniaziewicza;22;50-455;gen. Kniaziewicza 22
10334;308;ul. gen. Karola Kniaziewicza;22a;50-455;gen. Kniaziewicza 22a
17123;308;ul. gen. Karola Kniaziewicza;23;50-455;gen. Kniaziewicza 23
4406;308;ul. gen. Karola Kniaziewicza;2-4;50-454;gen. Kniaziewicza 2-4
50253;308;ul. gen. Karola Kniaziewicza;24;50-455;gen. Kniaziewicza 24
42073;308;ul. gen. Karola Kniaziewicza;24a;50-455;gen. Kniaziewicza 24a
6462;308;ul. gen. Karola Kniaziewicza;25;50-455;gen. Kniaziewicza 25
55797;308;ul. gen. Karola Kniaziewicza;26;50-455;gen. Kniaziewicza 26
48419;308;ul. gen. Karola Kniaziewicza;27;50-455;gen. Kniaziewicza 27
31484;308;ul. gen. Karola Kniaziewicza;28;50-455;gen. Kniaziewicza 28
26145;308;ul. gen. Karola Kniaziewicza;29;50-455;gen. Kniaziewicza 29
8791;308;ul. gen. Karola Kniaziewicza;3;50-454;gen. Kniaziewicza 3
21503;308;ul. gen. Karola Kniaziewicza;30;50-455;gen. Kniaziewicza 30
46536;308;ul. gen. Karola Kniaziewicza;32-34;50-455;gen. Kniaziewicza 32-34
22748;308;ul. gen. Karola Kniaziewicza;34a;50-455;gen. Kniaziewicza 34a
47782;308;ul. gen. Karola Kniaziewicza;36;50-455;gen. Kniaziewicza 36
34167;308;ul. gen. Karola Kniaziewicza;37;50-455;gen. Kniaziewicza 37
30929;308;ul. gen. Karola Kniaziewicza;38;50-455;gen. Kniaziewicza 38
26021;308;ul. gen. Karola Kniaziewicza;39;50-455;gen. Kniaziewicza 39
61769;308;ul. gen. Karola Kniaziewicza;3a;50-454;gen. Kniaziewicza 3a
30367;308;ul. gen. Karola Kniaziewicza;40;50-455;gen. Kniaziewicza 40
11660;308;ul. gen. Karola Kniaziewicza;5;50-454;gen. Kniaziewicza 5
61770;308;ul. gen. Karola Kniaziewicza;5a;50-454;gen. Kniaziewicza 5a
10061;308;ul. gen. Karola Kniaziewicza;6;50-454;gen. Kniaziewicza 6
13823;308;ul. gen. Karola Kniaziewicza;7;50-454;gen. Kniaziewicza 7
